step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.9485937356948853,-0.36698922514915466,-2.548959255218506,-0.22518402338027954,-0.26607611775398254,0.04519692063331604,96.34896423034512,False,False
2,-0.8420100808143616,-0.43416669964790344,-2.7447006702423096,0.6585960984230042,0.0503791868686676,-0.43393412232398987,96.25055773297186,False,False
3,-0.3420275151729584,-0.3306480050086975,-2.907205104827881,1.2660434246063232,0.33470702171325684,-0.24283482134342194,95.7303978000806,False,False
4,0.3845117688179016,-0.11959868669509888,-3.0123794078826904,1.5800315141677856,0.48532700538635254,-0.1895209550857544,94.9679065783202,False,False
5,1.223625898361206,0.14568160474300385,-3.1048805713653564,1.731127381324768,0.5584417581558228,-0.18097156286239624,94.08319762385405,False,False
6,2.1163594722747803,0.43698713183403015,-3.1960763931274414,1.802512526512146,0.5932217836380005,-0.18148265779018402,93.13976096772754,False,False
7,3.034357786178589,0.7406399250030518,-3.287938117980957,1.8360670804977417,0.6096901893615723,-0.18304072320461273,92.16850383887574,False,False
8,3.964219570159912,1.0501371622085571,-3.380514621734619,1.8518092632293701,0.617485523223877,-0.18423722684383392,91.18413020194207,False,False
9,4.899641513824463,1.3624030351638794,-3.4735829830169678,1.8591850996017456,0.6211830973625183,-0.18500210344791412,90.19358492455812,False,False
10,5.83767032623291,1.6759843826293945,-3.566955089569092,1.8626357316970825,0.6229462027549744,-0.18546521663665771,89.2001336505179,False,False
11,6.776916027069092,1.990195631980896,-3.6605098247528076,1.8642466068267822,0.6237966418266296,-0.18574118614196777,88.205316977398,False,False
12,7.716728687286377,2.3047139644622803,-3.7541723251342773,1.8649948835372925,0.6242160797119141,-0.18590548634529114,87.20985770287366,False,False
13,8.656813621520996,2.6193857192993164,-3.8478965759277344,1.8653388023376465,0.6244323253631592,-0.18600428104400635,86.2140870091962,False,False
14,9.596968650817871,2.934141159057617,-3.9416637420654297,1.8654929399490356,0.6245531439781189,-0.18606528639793396,85.21821957880442,False,False
15,10.537261962890625,3.248943567276001,-4.035461902618408,1.8655580282211304,0.6246289014816284,-0.18610379099845886,84.22220386409806,False,False
16,11.477577209472656,3.5637714862823486,-4.129269123077393,1.865583062171936,0.6246840357780457,-0.18612998723983765,83.22615852879892,False,False
17,12.417892456054688,3.878638505935669,-4.223076343536377,1.865585446357727,0.6247294545173645,-0.18614883720874786,82.23010080756526,False,False
18,13.358207702636719,4.193530082702637,-4.316883563995361,1.865585446357727,0.6247695088386536,-0.1861632764339447,81.23403531964759,False,False
19,14.29852294921875,4.508437156677246,-4.410690784454346,1.8655741214752197,0.6248084306716919,-0.18617618083953857,80.23796494324989,False,False
20,15.238838195800781,4.8233442306518555,-4.50449800491333,1.8655575513839722,0.6248468160629272,-0.18618792295455933,79.24189460254125,False,False
