step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,0.0,0.0,-0.9196570515632629,0.0,0.0,-0.006813661195337772,84.9835793334986,False,False
2,0.13652828335762024,0.07307396829128265,-1.0357475280761719,0.6392523050308228,0.34056395292282104,-0.28984102606773376,84.82290660385745,False,False
3,0.6111117601394653,0.3258039951324463,-1.1382802724838257,1.1915394067764282,0.6350985765457153,-0.138866126537323,84.2807079017076,False,False
4,1.2927229404449463,0.6897360682487488,-1.194224238395691,1.4794589281082153,0.7911219596862793,-0.09565791487693787,83.50618847248535,False,False
5,2.0777158737182617,1.110005259513855,-1.240362524986267,1.6185100078582764,0.8673597574234009,-0.09013839066028595,82.61457933460392,False,False
6,2.9121482372283936,1.5574790239334106,-1.2861297130584717,1.6844990253448486,0.9038233160972595,-0.09179378300905228,81.66663382522759,False,False
7,3.7699859142303467,2.0179219245910645,-1.332951307296753,1.715681552886963,0.9211552143096924,-0.09388252347707748,80.69191376522757,False,False
8,4.6388773918151855,2.484520435333252,-1.3806785345077515,1.7303999662399292,0.9293690919876099,-0.095359206199646,79.7045138576827,False,False
9,5.512986660003662,2.954031229019165,-1.4290016889572144,1.737347960472107,0.9332491159439087,-0.0962839126586914,78.71111706052801,False,False
10,6.389557838439941,3.424915075302124,-1.477690577507019,1.7406322956085205,0.9350697994232178,-0.09684374928474426,77.71488702488675,False,False
11,7.267296314239502,3.896440267562866,-1.5266000032424927,1.7421904802322388,0.9359130859375,-0.09718194603919983,76.71731584793531,False,False
12,8.14559555053711,4.368259429931641,-1.5756440162658691,1.7429351806640625,0.9362918138504028,-0.0973895937204361,75.71910564096174,False,False
13,9.02415943145752,4.840208053588867,-1.6247711181640625,1.7432969808578491,0.9364496469497681,-0.09752154350280762,74.72059726533179,False,False
14,9.902836799621582,5.31220817565918,-1.6739510297775269,1.7434782981872559,0.9365025758743286,-0.09760944545269012,73.7219620882384,False,False
15,10.781628608703613,5.784208297729492,-1.7231714725494385,1.7435754537582397,0.9365046620368958,-0.09767266362905502,72.7232241431297,False,False
16,11.660420417785645,6.256208419799805,-1.772416353225708,1.7436306476593018,0.9364842176437378,-0.09772098064422607,71.72448502714082,False,False
17,12.539212226867676,6.728208541870117,-1.8216819763183594,1.7436707019805908,0.9364506006240845,-0.0977616161108017,70.72574492795447,False,False
18,13.418004035949707,7.20020866394043,-1.8709676265716553,1.743700623512268,0.9364114999771118,-0.09779781103134155,69.72700388334562,False,False
19,14.296795845031738,7.6721343994140625,-1.920272946357727,1.7437206506729126,0.9363675713539124,-0.09783156961202621,68.72829694152107,False,False
20,15.17558765411377,8.144051551818848,-1.9695976972579956,1.7437406778335571,0.9363223910331726,-0.09786389768123627,67.72959312607713,False,False
21,16.054460525512695,8.615891456604004,-2.0189411640167236,1.7437682151794434,0.9362763166427612,-0.09789598733186722,66.73085340771408,False,False
22,16.933412551879883,9.08773136138916,-2.0682880878448486,1.743788242340088,0.9362298250198364,-0.09792760759592056,65.73204386007332,False,False
23,17.81236457824707,9.559571266174316,-2.1176700592041016,1.7438141107559204,0.9361833333969116,-0.09795940667390823,64.7332326072702,False,False
24,18.691316604614258,10.031411170959473,-2.1670570373535156,1.743834137916565,0.9361363649368286,-0.09799107909202576,63.73442116782047,False,False
25,19.570268630981445,10.503251075744629,-2.2164440155029297,1.7438613176345825,0.9360886216163635,-0.09802582859992981,62.73560979758882,False,False
26,20.449220657348633,10.975090980529785,-2.265869617462158,1.7438855171203613,0.936039924621582,-0.09805857390165329,61.73679654790498,False,False
27,21.32817268371582,11.446860313415527,-2.3152966499328613,1.7439128160476685,0.935989260673523,-0.09809140115976334,60.738016518569424,False,False
28,22.207124710083008,11.918540000915527,-2.364760160446167,1.7439383268356323,0.9359366297721863,-0.0981256514787674,59.73927691222751,False,False
29,23.086076736450195,12.390219688415527,-2.414227247238159,1.743964672088623,0.9358841776847839,-0.09815997630357742,58.7405371969652,False,False
30,23.965028762817383,12.861899375915527,-2.463728189468384,1.7439920902252197,0.9358310103416443,-0.0981953963637352,57.741795843907,False,False
31,24.84398078918457,13.333579063415527,-2.513235330581665,1.7440193891525269,0.9357767105102539,-0.09823103994131088,56.74305425535349,False,False
32,25.722932815551758,13.805258750915527,-2.562771797180176,1.7440475225448608,0.935721218585968,-0.09826792031526566,55.7443112638874,False,False
33,26.601884841918945,14.27685546875,-2.612318992614746,1.7440766096115112,0.9356642961502075,-0.09830478578805923,54.745606853731815,False,False
34,27.480836868286133,14.748374938964844,-2.6618661880493164,1.7441071271896362,0.9356065392494202,-0.09834244102239609,53.7469388728353,False,False
35,28.35978889465332,15.219894409179688,-2.711452007293701,1.7441364526748657,0.9355483055114746,-0.09838146716356277,52.7482690181707,False,False
36,29.238740921020508,15.691413879394531,-2.7610392570495605,1.7441668510437012,0.9354878664016724,-0.09842061251401901,51.74959917887364,False,False
37,30.1229248046875,16.16568374633789,-2.810960054397583,1.744197964668274,0.9354248046875,-0.09846106916666031,50.74500949000038,False,False
38,31.001876831054688,16.637042999267578,-2.8605873584747314,1.7442307472229004,0.9353609085083008,-0.098502017557621,49.746413167162146,False,False
39,31.881114959716797,17.108402252197266,-2.9102532863616943,1.744262933731079,0.9352964758872986,-0.09854433685541153,48.747562910452466,False,False
40,32.7603874206543,17.579761505126953,-2.959951162338257,1.7442936897277832,0.9352326989173889,-0.09858709573745728,47.748680868191755,False,False
41,33.6396598815918,18.05112075805664,-3.0096585750579834,1.7443251609802246,0.9351690411567688,-0.09863031655550003,46.74979842994661,False,False
42,34.5189323425293,18.522480010986328,-3.0594000816345215,1.7443575859069824,0.935104489326477,-0.09867504984140396,45.75091435203994,False,False
43,35.3982048034668,18.993839263916016,-3.109147548675537,1.7443915605545044,0.935038149356842,-0.09872023016214371,44.75203006969899,False,False
44,36.2774772644043,19.465198516845703,-3.158931255340576,1.744426965713501,0.9349700808525085,-0.09876711666584015,43.75314404801024,False,False
45,37.1567497253418,19.936546325683594,-3.208718776702881,1.7444640398025513,0.9348965883255005,-0.09881460666656494,42.75426332294591,False,False
46,38.0360221862793,20.40758514404297,-3.258544445037842,1.744502067565918,0.9348213076591492,-0.09886419773101807,41.75552602107699,False,False
47,38.9152946472168,20.878623962402344,-3.308405876159668,1.7445387840270996,0.9347459077835083,-0.09891385585069656,40.75678699500079,True,False
