step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.8987058401107788,-0.20412284135818481,-2.5473601818084717,-0.0561240091919899,0.13213196396827698,0.06758134067058563,96.07499987136372,False,False
2,-0.7072451114654541,-0.06630163639783859,-2.6982648372650146,0.792001485824585,0.382100373506546,-0.30692169070243835,95.83893856981646,False,False
3,-0.1561262011528015,0.16108374297618866,-2.8133139610290527,1.33931303024292,0.5060566067695618,-0.17549756169319153,95.23726408929758,False,False
4,0.5975304841995239,0.4331305921077728,-2.8913516998291016,1.6182196140289307,0.5660102963447571,-0.143904447555542,94.43269668267718,False,False
5,1.451054334640503,0.7263403534889221,-2.962573289871216,1.7522584199905396,0.5939383506774902,-0.14071792364120483,93.52747351579104,False,False
6,2.352202892303467,1.0293513536453247,-3.0338943004608154,1.8157902956008911,0.6068082451820374,-0.14251385629177094,92.57408627385755,False,False
7,3.2758781909942627,1.336869239807129,-3.1062233448028564,1.8457914590835571,0.6127135753631592,-0.14439770579338074,91.59788493786809,False,False
8,4.21018648147583,1.6464530229568481,-3.179356098175049,1.8599401712417603,0.6154172420501709,-0.1456877589225769,90.6109094588397,False,False
9,5.149504661560059,1.9569822549819946,-3.253006935119629,1.8666082620620728,0.6166549921035767,-0.14648576080799103,89.61885582199517,False,False
10,6.091185092926025,2.2679443359375,-3.3269729614257812,1.869748830795288,0.61722332239151,-0.14696460962295532,88.62440645963053,False,False
11,7.0339789390563965,2.5791072845458984,-3.4011270999908447,1.8712266683578491,0.6174868941307068,-0.14725027978420258,87.62882591674874,False,False
12,7.977293014526367,2.890359401702881,-3.4753944873809814,1.8719203472137451,0.6176124811172485,-0.14742213487625122,86.63271640488368,False,False
13,8.920852661132812,3.2016615867614746,-3.549727439880371,1.8722445964813232,0.6176754832267761,-0.1475280523300171,85.63635379328116,False,False
14,9.864532470703125,3.5129897594451904,-3.624105453491211,1.8723946809768677,0.6177105903625488,-0.1475955843925476,84.63986589598574,False,False
15,10.808212280273438,3.8243319988250732,-3.6985175609588623,1.8724626302719116,0.6177327632904053,-0.14764103293418884,83.64337103730045,False,False
