step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,0.09478802978992462,-0.7353715300559998,-3.086822509765625,-0.0022951746359467506,0.01769263856112957,-0.0019190558232367039,85.16333361477668,False,False
2,0.22615572810173035,-0.6325410008430481,-3.18161678314209,0.6266143321990967,0.40490609407424927,-0.23211504518985748,84.99631701409845,False,False
3,0.6951742768287659,-0.3530068099498749,-3.25596284866333,1.1820452213287354,0.6774902939796448,-0.08487578481435776,84.44899671229834,False,False
4,1.3725793361663818,0.028299879282712936,-3.2854535579681396,1.4720417261123657,0.8191418647766113,-0.04406541958451271,83.67122624323405,False,False
5,2.1541452407836914,0.4606170952320099,-3.305882692337036,1.6122040748596191,0.88799649477005,-0.039449386298656464,82.77784929765828,False,False
6,2.985562324523926,0.9174667000770569,-3.326204776763916,1.6787784099578857,0.9208225607872009,-0.04141725227236748,81.8289798355623,False,False
7,3.8406035900115967,1.385975956916809,-3.347687005996704,1.7102676630020142,0.9363792538642883,-0.04366469010710716,80.8537661661724,False,False
8,4.706808567047119,1.8600038290023804,-3.3701326847076416,1.7251454591751099,0.9437296390533447,-0.04523077607154846,79.86608877390064,False,False
9,5.5782928466796875,2.336634635925293,-3.393207311630249,1.7321767807006836,0.9471889734268188,-0.046208400279283524,78.87251620677347,False,False
10,6.452269554138184,2.8144874572753906,-3.4166688919067383,1.735504150390625,0.9488064646720886,-0.046801358461380005,77.87616148377856,False,False
11,7.32742977142334,3.2929084300994873,-3.4403629302978516,1.7370840311050415,0.9495514631271362,-0.04716108366847038,76.87849026252115,False,False
12,8.203163146972656,3.7715871334075928,-3.464200973510742,1.7378400564193726,0.9498833417892456,-0.047383565455675125,75.88018903787143,False,False
13,9.079160690307617,4.2503790855407715,-3.4881298542022705,1.7382076978683472,0.9500192403793335,-0.04752688109874725,74.88159950598052,False,False
14,9.955273628234863,4.729188442230225,-3.5121166706085205,1.7383918762207031,0.950062096118927,-0.04762377217411995,73.88289893112406,False,False
15,10.831501960754395,5.207997798919678,-3.5361459255218506,1.7384905815124512,0.950060248374939,-0.047694504261016846,72.88409602031545,False,False
16,11.707730293273926,5.686807155609131,-3.560213088989258,1.7385461330413818,0.9500393867492676,-0.047750309109687805,71.88529221123626,False,False
17,12.583958625793457,6.165616512298584,-3.5842857360839844,1.738586187362671,0.9500074982643127,-0.04779794439673424,70.88648832866133,False,False
18,13.460186958312988,6.644425868988037,-3.6083967685699463,1.7386162281036377,0.9499688744544983,-0.04784129559993744,69.8876835382372,False,False
19,14.33641529083252,7.12323522567749,-3.632509469985962,1.7386362552642822,0.9499294757843018,-0.04788101464509964,68.88887877534759,False,False
20,15.21264362335205,7.601984977722168,-3.65666127204895,1.7386562824249268,0.9498849511146545,-0.04792044311761856,67.89010156516801,False,False
