step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.8682421445846558,-0.5559592247009277,-2.569098472595215,-0.41651687026023865,-0.1401955634355545,0.04983479157090187,93.24827732737515,False,False
2,-0.8983682990074158,-0.47818419337272644,-2.7154998779296875,0.34530842304229736,0.4618695378303528,-0.320647269487381,93.2169959374199,False,False
3,-0.5655574202537537,-0.13052904605865479,-2.8143935203552246,0.921678900718689,0.8765457272529602,-0.10650517791509628,92.73594391105262,False,False
4,-0.015373683534562588,0.371299684047699,-2.8488736152648926,1.2264994382858276,1.0895698070526123,-0.04671741649508476,91.99109629816212,False,False
5,0.644844114780426,0.9494125843048096,-2.869183301925659,1.3753379583358765,1.1918866634368896,-0.03748641535639763,91.11339035401195,False,False
6,1.3581535816192627,1.563843846321106,-2.8881590366363525,1.4464718103408813,1.2402766942977905,-0.038324128836393356,90.17176552555824,False,False
7,2.0967581272125244,2.1954171657562256,-2.9079906940460205,1.4802724123001099,1.263076663017273,-0.04027926176786423,89.19975648179442,False,False
8,2.847368001937866,2.835062265396118,-2.928701400756836,1.4963011741638184,1.2738087177276611,-0.04175840690732002,88.2133570858491,False,False
9,3.6036698818206787,3.4785077571868896,-2.9500155448913574,1.503893494606018,1.2788625955581665,-0.042704224586486816,87.22014775717143,False,False
10,4.362664699554443,4.123743534088135,-2.971705436706543,1.5074841976165771,1.2812453508377075,-0.0432823970913887,86.22371947917209,False,False
11,5.122933387756348,4.769824028015137,-2.993624687194824,1.509177803993225,1.282373309135437,-0.04363342747092247,85.2257687087758,False,False
12,5.883801460266113,5.416304111480713,-3.0156829357147217,1.5099724531173706,1.2829123735427856,-0.04385039210319519,84.22709947664437,False,False
13,6.644944667816162,6.062982559204102,-3.037825584411621,1.5103405714035034,1.2831748723983765,-0.043988995254039764,83.22809030003023,False,False
14,7.406214237213135,6.7097578048706055,-3.0600290298461914,1.5105066299438477,1.2833079099655151,-0.044082533568143845,82.22892080465515,False,False
15,8.16756534576416,7.356554985046387,-3.0822653770446777,1.5105760097503662,1.2833799123764038,-0.044149983674287796,81.22967428469026,False,False
16,8.92891788482666,8.003432273864746,-3.1045355796813965,1.510601282119751,1.2834234237670898,-0.04420263692736626,80.23037399504946,False,False
17,9.69027042388916,8.650229454040527,-3.126840829849243,1.5106030702590942,1.283454418182373,-0.04424703121185303,79.23112483073193,False,False
18,10.45162296295166,9.297147750854492,-3.149151086807251,1.5105948448181152,1.2834744453430176,-0.04428665712475777,78.23179708817005,False,False
19,11.21297550201416,9.94410514831543,-3.171497344970703,1.5105763673782349,1.283494472503662,-0.044324129819869995,77.23244318736225,False,False
20,11.97432804107666,10.591062545776367,-3.19384765625,1.5105599164962769,1.2835144996643066,-0.044360145926475525,76.23308922593128,False,False
21,12.73568058013916,11.238019943237305,-3.2162322998046875,1.510541558265686,1.2835345268249512,-0.04439573362469673,75.23373448715832,False,False
22,13.49703311920166,11.884977340698242,-3.2386226654052734,1.5105245113372803,1.2835545539855957,-0.0444309376180172,74.23437964954337,False,False
23,14.25838565826416,12.53193473815918,-3.261042833328247,1.5105059146881104,1.2835745811462402,-0.044466905295848846,73.23502414250103,False,False
24,15.01973819732666,13.178892135620117,-3.283473253250122,1.5104866027832031,1.2835946083068848,-0.04450226202607155,72.23566843056625,False,False
25,15.78109073638916,13.825849533081055,-3.305903673171997,1.510467767715454,1.2836146354675293,-0.04453849047422409,71.23631275860583,False,False
26,16.542442321777344,14.472806930541992,-3.3283724784851074,1.5104485750198364,1.2836346626281738,-0.044575564563274384,70.23695694059427,False,False
27,17.303794860839844,15.11976432800293,-3.3508429527282715,1.510428547859192,1.2836546897888184,-0.04461273178458214,69.23760039898129,False,False
28,18.065147399902344,15.766721725463867,-3.3733510971069336,1.5104085206985474,1.283674716949463,-0.04465053975582123,68.23824300317018,False,False
29,18.826499938964844,16.413679122924805,-3.3958616256713867,1.5103884935379028,1.283703327178955,-0.04468855261802673,67.23888559472205,False,False
30,19.587852478027344,17.060636520385742,-3.4184093475341797,1.5103684663772583,1.2837233543395996,-0.04472757875919342,66.23952734435484,False,False
31,20.349205017089844,17.70759391784668,-3.440959930419922,1.5103484392166138,1.2837531566619873,-0.044766731560230255,65.240169072369,False,False
32,21.110557556152344,18.354551315307617,-3.463547468185425,1.5103284120559692,1.283776879310608,-0.04480656981468201,64.24080996533402,False,False
33,21.871910095214844,19.001508712768555,-3.486138105392456,1.5103083848953247,1.283805012702942,-0.04484645649790764,63.24145083367569,False,False
34,22.633262634277344,19.648466110229492,-3.508765935897827,1.5102883577346802,1.2838327884674072,-0.04488746449351311,62.24209086273198,False,False
35,23.394588470458984,20.29542350769043,-3.5313966274261475,1.5102683305740356,1.2838622331619263,-0.04492901265621185,61.24275119667202,False,False
36,24.155620574951172,20.942380905151367,-3.554064989089966,1.5102391242980957,1.2838917970657349,-0.04497162625193596,60.24363420546523,False,False
37,24.91665267944336,21.589338302612305,-3.576735734939575,1.5102190971374512,1.28391695022583,-0.045014530420303345,59.244517204761706,False,False
38,25.677684783935547,22.23641586303711,-3.59944486618042,1.5101909637451172,1.2839436531066895,-0.045058537274599075,58.24532142296514,False,False
39,26.438716888427734,22.88369369506836,-3.6221859455108643,1.5101709365844727,1.2839688062667847,-0.04510312154889107,57.24599507054452,False,False
40,27.199748992919922,23.53097152709961,-3.6449368000030518,1.5101509094238281,1.2839888334274292,-0.045148029923439026,56.24666852625376,False,False
41,27.96078109741211,24.17824935913086,-3.667722463607788,1.510128140449524,1.2840142250061035,-0.04519454017281532,55.2473411880634,False,False
42,28.721813201904297,24.82552719116211,-3.6905133724212646,1.5101081132888794,1.284034252166748,-0.04524122551083565,54.24801376959313,False,False
43,29.482845306396484,25.47280502319336,-3.713341236114502,1.510085105895996,1.2840615510940552,-0.045289792120456696,53.24868550684141,False,False
44,30.243877410888672,26.12008285522461,-3.736198663711548,1.5100617408752441,1.2840856313705444,-0.04533841088414192,52.24935657857327,False,False
45,31.00490951538086,26.76736068725586,-3.7590696811676025,1.5100375413894653,1.2841132879257202,-0.045387864112854004,51.25002737219541,False,False
46,31.765941619873047,27.41463851928711,-3.7819762229919434,1.510011076927185,1.2841402292251587,-0.045438509434461594,50.25069735799733,False,False
47,32.52719497680664,28.06191635131836,-3.804887294769287,1.5099855661392212,1.2841697931289673,-0.04548990726470947,49.2511989481947,False,False
48,33.28854751586914,28.70919418334961,-3.827836751937866,1.5099552869796753,1.2842023372650146,-0.04554338380694389,48.25162420924323,False,False
49,34.04935836791992,29.35647201538086,-3.850823163986206,1.509922742843628,1.2842384576797485,-0.045597631484270096,47.252460766639615,False,False
50,34.8100700378418,30.00374984741211,-3.873814344406128,1.5098950862884521,1.2842695713043213,-0.04565202817320824,46.25337272123076,False,False
51,35.57078170776367,30.65102767944336,-3.8968441486358643,1.5098708868026733,1.2842968702316284,-0.04570871219038963,45.254283789710556,False,False
52,36.33149337768555,31.29830551147461,-3.9199118614196777,1.509845495223999,1.2843244075775146,-0.045765966176986694,44.2551939898198,False,False
53,37.09220504760742,31.94558334350586,-3.9430155754089355,1.5098170042037964,1.284353494644165,-0.0458243191242218,43.25610336864288,False,False
54,37.8529167175293,32.59286117553711,-3.9661269187927246,1.5097888708114624,1.2843847274780273,-0.04588336870074272,42.25701262112045,False,False
55,38.61362838745117,33.24013900756836,-3.98927640914917,1.509759783744812,1.2844167947769165,-0.04594532027840614,41.25792100327376,False,False
56,39.37434005737305,33.88741683959961,-4.012442588806152,1.509729027748108,1.2844504117965698,-0.046008333563804626,40.25882904246788,False,False
57,40.13505172729492,34.53469467163086,-4.035671234130859,1.5096969604492188,1.2844855785369873,-0.04607332497835159,39.25973561764137,False,False
58,40.8957633972168,35.18197250366211,-4.058902740478516,1.5096631050109863,1.284522294998169,-0.04614086449146271,38.26064219392623,False,False
59,41.65647506713867,35.82925033569336,-4.082207202911377,1.5096274614334106,1.2845607995986938,-0.04620843753218651,37.26154705017894,False,False
60,42.41718673706055,36.47652816772461,-4.105518817901611,1.5095906257629395,1.284600019454956,-0.04627657309174538,36.26245180799515,False,False
61,43.17789840698242,37.12380599975586,-4.128897666931152,1.5095521211624146,1.2846400737762451,-0.04634782299399376,35.26335498896326,False,False
62,43.9386100769043,37.77108383178711,-4.152289390563965,1.5095129013061523,1.2846801280975342,-0.04641976207494736,34.26425793760053,False,False
63,44.69932174682617,38.41836166381836,-4.175740718841553,1.5094728469848633,1.2847201824188232,-0.04649493098258972,33.26515950220206,False,False
64,45.46003341674805,39.06563949584961,-4.199212551116943,1.5094327926635742,1.284772515296936,-0.04657132178544998,32.26606065455067,False,False
65,46.22074508666992,39.71291732788086,-4.222740173339844,1.5093886852264404,1.2848267555236816,-0.04665089398622513,31.26696052411665,False,False
66,46.9814567565918,40.36019515991211,-4.2462921142578125,1.5093367099761963,1.2848830223083496,-0.046732380986213684,30.267859897627766,False,False
67,47.74216842651367,41.008026123046875,-4.269906520843506,1.5092817544937134,1.2849416732788086,-0.046817343682050705,29.268398907095374,False,False
68,48.50288009643555,41.65594482421875,-4.293538570404053,1.5092328786849976,1.2849973440170288,-0.04690477252006531,28.26888063209862,False,False
69,49.26359176635742,42.303863525390625,-4.317239761352539,1.5091928243637085,1.2850462198257446,-0.04699701443314552,27.269360720481842,False,False
70,50.0243034362793,42.9517822265625,-4.340951919555664,1.5091463327407837,1.2850946187973022,-0.047091320157051086,26.269840631962936,False,False
71,50.78501510620117,43.599700927734375,-4.364738464355469,1.5090986490249634,1.28514564037323,-0.0471917986869812,25.27031878206809,False,False
72,51.54572677612305,44.24761962890625,-4.38859224319458,1.5090481042861938,1.2852003574371338,-0.047293949872255325,24.2707953520729,False,False
73,52.30643844604492,44.895538330078125,-4.412464618682861,1.5089941024780273,1.2852582931518555,-0.047399312257766724,23.271271573036913,False,False
74,53.0671501159668,45.54345703125,-4.436410903930664,1.5089366436004639,1.285317301750183,-0.04751189798116684,22.271746057992996,False,False
75,53.82786178588867,46.191375732421875,-4.460430145263672,1.5088779926300049,1.2853832244873047,-0.04762833192944527,21.272218836021963,False,False
76,54.58857345581055,46.83929443359375,-4.484462738037109,1.5088132619857788,1.2854571342468262,-0.047748249024152756,20.272691429631536,False,False
77,55.34928512573242,47.487213134765625,-4.508572101593018,1.5087400674819946,1.2855355739593506,-0.04787931591272354,19.273162242901392,False,False
78,56.10984802246094,48.1351318359375,-4.532759666442871,1.5086617469787598,1.2856242656707764,-0.04801567643880844,18.273744335494538,False,False
79,56.86991882324219,48.783050537109375,-4.55702543258667,1.5085766315460205,1.285718321800232,-0.04815821722149849,17.274698649431404,False,False
80,57.62998962402344,49.43096923828125,-4.5813703536987305,1.5084965229034424,1.2858107089996338,-0.048306431621313095,16.275651099869627,False,False
81,58.39006042480469,50.078887939453125,-4.605794429779053,1.5084103345870972,1.285902976989746,-0.0484633632004261,15.276601699632291,False,False
82,59.15013122558594,50.726806640625,-4.630299091339111,1.50831937789917,1.2859998941421509,-0.048630379140377045,14.27755042940583,False,False
83,59.91020202636719,51.374725341796875,-4.654885292053223,1.5082215070724487,1.286109209060669,-0.048809513449668884,13.278497288466305,False,False
84,60.67027282714844,52.02301025390625,-4.679553031921387,1.5081100463867188,1.2862330675125122,-0.04900379106402397,12.279204403725855,False,False
85,61.43034362792969,52.67156982421875,-4.704366207122803,1.5079939365386963,1.286362648010254,-0.0492173507809639,11.279729540913536,False,False
86,62.19041442871094,53.32012939453125,-4.729270935058594,1.5078773498535156,1.2864925861358643,-0.049444012343883514,10.280252542019374,False,False
87,62.95048522949219,53.96868896484375,-4.754322528839111,1.507749319076538,1.2866276502609253,-0.0496969111263752,9.28077198956215,False,False
88,63.71055603027344,54.61724853515625,-4.779469013214111,1.5076045989990234,1.2867826223373413,-0.04997267201542854,8.281289313672124,False,False
89,64.47062683105469,55.26580810546875,-4.80477237701416,1.5074354410171509,1.286971092224121,-0.050292547792196274,7.281802960838368,False,False
90,65.23069763183594,55.91436767578125,-4.830298900604248,1.5072264671325684,1.2872060537338257,-0.05065681412816048,6.28231128095485,False,False
91,65.99076843261719,56.56308364868164,-4.855997562408447,1.5069557428359985,1.2875041961669922,-0.051065389066934586,5.282714119549785,False,False
92,66.750244140625,57.212284088134766,-4.881932258605957,1.5066086053848267,1.2878913879394531,-0.05156474933028221,4.283247966481354,False,False
93,67.509033203125,57.86148452758789,-4.90817928314209,1.5062144994735718,1.2883318662643433,-0.052185069769620895,3.2842952140335964,False,False
94,68.267822265625,58.51084899902344,-4.934816360473633,1.5057674646377563,1.2888273000717163,-0.05298200994729996,2.285226315714903,False,False
95,69.026611328125,59.16069030761719,-4.962052345275879,1.5051475763320923,1.2895134687423706,-0.054136473685503006,1.2858329171246818,False,False
