step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.9710865616798401,0.07828962802886963,-2.581962823867798,-0.2325930893421173,0.23861163854599,0.06230475753545761,40.97329396559603,False,False
2,-0.8545947670936584,0.20326238870620728,-2.698122501373291,0.7033218145370483,0.2053767591714859,-0.2340567708015442,40.856215674071876,False,False
3,-0.32253748178482056,0.2797105312347412,-2.7626194953918457,1.3451766967773438,0.10441999137401581,-0.05479149520397186,40.32420633385353,False,False
4,0.4489167034626007,0.31579598784446716,-2.774564743041992,1.6772345304489136,0.04496496170759201,-0.007026129402220249,39.55298646234767,False,False
5,1.3396774530410767,0.32986804842948914,-2.7758524417877197,1.8378403186798096,0.014349664561450481,-0.0009374875226058066,38.66237957617363,False,False
6,2.2875850200653076,0.3328055739402771,-2.7767534255981445,1.9141954183578491,-0.0009281518287025392,-0.002806896809488535,37.714544173326956,False,False
7,3.2625925540924072,0.33020639419555664,-2.77883243560791,1.9503295421600342,-0.00850942637771368,-0.005166981834918261,36.73955711764818,False,False
8,4.250417232513428,0.324857622385025,-2.781928539276123,1.9674040079116821,-0.012282686308026314,-0.006853030063211918,35.75172381419079,False,False
9,5.2442946434021,0.3181356191635132,-2.785705327987671,1.9754664897918701,-0.014178103767335415,-0.007929998449981213,34.75782195870854,False,False
10,6.241028308868408,0.31071874499320984,-2.7899105548858643,1.9792708158493042,-0.015147928148508072,-0.008604508824646473,33.76105527610271,False,False
11,7.239110946655273,0.30294159054756165,-2.7943856716156006,1.9810659885406494,-0.015661321580410004,-0.009035549126565456,32.76293488723015,False,False
12,8.237826347351074,0.29496896266937256,-2.799037456512451,1.981912612915039,-0.015949632972478867,-0.009324370883405209,31.764179003617404,False,False
13,9.236852645874023,0.28688207268714905,-2.8038132190704346,1.982311487197876,-0.016127625480294228,-0.009531551972031593,30.765110526508902,False,False
14,10.235981941223145,0.27872058749198914,-2.808683395385742,1.9824990034103394,-0.01625194400548935,-0.00969256367534399,29.76593788564855,False,False
15,11.235257148742676,0.2705036401748657,-2.8136284351348877,1.9825862646102905,-0.016350852325558662,-0.009828964248299599,28.76661846443717,False,False
16,12.234532356262207,0.2622401714324951,-2.8186304569244385,1.982627511024475,-0.0164383165538311,-0.009951855055987835,27.767298361456028,False,False
17,13.233807563781738,0.2539339065551758,-2.8237056732177734,1.9826475381851196,-0.01652146317064762,-0.010069473646581173,26.76797750393596,False,False
18,14.23308277130127,0.24558594822883606,-2.8288283348083496,1.982650637626648,-0.01660420373082161,-0.010184971615672112,25.768656070263802,False,False
19,15.2323579788208,0.23719599843025208,-2.8340232372283936,1.982650637626648,-0.016688240692019463,-0.010302655398845673,24.769333893278866,False,False
20,16.231670379638672,0.2287631332874298,-2.839265823364258,1.982650637626648,-0.016774693503975868,-0.01042164210230112,23.76997393748752,False,False
21,17.23110580444336,0.22028587758541107,-2.8445825576782227,1.982650637626648,-0.01686437986791134,-0.010545696131885052,22.770490186592255,False,False
22,18.230541229248047,0.2117624282836914,-2.8499460220336914,1.982650637626648,-0.0169579666107893,-0.01067336555570364,21.771005826415216,False,False
23,19.229976654052734,0.20319069921970367,-2.8553860187530518,1.982650637626648,-0.017055833712220192,-0.010808323509991169,20.771520634152328,False,False
24,20.229412078857422,0.19456849992275238,-2.860903024673462,1.982650637626648,-0.017158616334199905,-0.010948709212243557,19.77203458466872,False,False
25,21.22884750366211,0.18589311838150024,-2.866497278213501,1.982650637626648,-0.01726665161550045,-0.011095540598034859,18.772547649931752,False,False
26,22.228282928466797,0.1771617978811264,-2.8721694946289062,1.982650637626648,-0.017380693927407265,-0.011249320581555367,17.773059798789756,False,False
27,23.227718353271484,0.16837139427661896,-2.877922773361206,1.982650637626648,-0.017501279711723328,-0.011411480605602264,16.77357097975445,False,False
28,24.227153778076172,0.15951836109161377,-2.883758783340454,1.982650637626648,-0.017629152163863182,-0.011583371087908745,15.77408114815036,False,False
29,25.22658920288086,0.15059883892536163,-2.8896777629852295,1.982650637626648,-0.01776541955769062,-0.011769031174480915,14.774590267980429,False,False
30,26.226024627685547,0.14160819351673126,-2.895707845687866,1.9826469421386719,-0.017911171540617943,-0.011965226382017136,13.775098086440154,False,False
31,27.225234985351562,0.13254137337207794,-2.901827335357666,1.9826428890228271,-0.018067756667733192,-0.012173742055892944,12.775829768246915,False,False
32,28.224349975585938,0.1233925074338913,-2.9080634117126465,1.9826396703720093,-0.01823698915541172,-0.012401600368320942,11.776655363244679,False,False
33,29.223464965820312,0.11415473371744156,-2.9144198894500732,1.9826325178146362,-0.018420886248350143,-0.012647893279790878,10.777479417816302,False,False
34,30.222579956054688,0.10481999069452286,-2.9209256172180176,1.982630729675293,-0.01862233877182007,-0.012917332351207733,9.778301626775741,False,False
35,31.221694946289062,0.09537836164236069,-2.9275612831115723,1.9826217889785767,-0.01884513907134533,-0.013211318291723728,8.77912205266455,False,False
36,32.22080993652344,0.08581794798374176,-2.9343557357788086,1.9826172590255737,-0.0190941970795393,-0.01354264933615923,7.779940355382795,False,False
37,33.21992492675781,0.07612380385398865,-2.94134521484375,1.9826090335845947,-0.01937672682106495,-0.013918490149080753,6.780756094723875,False,False
38,34.21903991699219,0.06627660989761353,-2.9485623836517334,1.982600212097168,-0.019702687859535217,-0.014347479678690434,5.781568809477649,False,False
39,35.21815490722656,0.056250784546136856,-2.956021547317505,1.9825888872146606,-0.02008766308426857,-0.014846215955913067,4.782378147568823,False,False
40,36.21726989746094,0.046010397374629974,-2.963778495788574,1.98257577419281,-0.020557234063744545,-0.015451801009476185,3.7831833133869015,False,False
41,37.21638488769531,0.03550199046730995,-2.9719057083129883,1.982560634613037,-0.021157575771212578,-0.016219688579440117,2.7839832567750067,False,False
42,38.21549987792969,0.024637140333652496,-2.980550527572632,1.9825432300567627,-0.021985741332173347,-0.017272451892495155,1.78477616420953,False,False
