step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.9442934393882751,0.4345702826976776,-2.565607786178589,-0.4067953824996948,0.1494138091802597,0.04516303539276123,124.7385724196651,False,False
2,-0.9318943023681641,0.4397476017475128,-2.7079379558563232,0.5176568627357483,-0.12775450944900513,-0.3157244324684143,124.72511712574754,False,False
3,-0.47842705249786377,0.3253546357154846,-2.8032989501953125,1.2157098054885864,-0.308065265417099,-0.09682075679302216,124.25580072708144,False,False
4,0.23723521828651428,0.14396081864833832,-2.8324296474456787,1.5815101861953735,-0.40087392926216125,-0.035346973687410355,123.51711040673479,False,False
5,1.0843968391418457,-0.0708196684718132,-2.84692645072937,1.7584915161132812,-0.4459632933139801,-0.02579515054821968,122.64302767029359,False,False
6,1.9944523572921753,-0.30170637369155884,-2.8600003719329834,1.8423658609390259,-0.467602401971817,-0.02660324238240719,121.7040571105908,False,False
7,2.934227466583252,-0.5403097867965698,-2.873922109603882,1.8818994760513306,-0.4779534935951233,-0.028564536944031715,120.73437229513233,False,False
8,3.887995719909668,-0.782600462436676,-2.888728141784668,1.9005018472671509,-0.48289135098457336,-0.030050035566091537,119.75020435279687,False,False
9,4.848349094390869,-1.0266468524932861,-2.9041402339935303,1.9092516899108887,-0.4852357804775238,-0.030998660251498222,118.75921238816034,False,False
10,5.8117995262146,-1.2715237140655518,-2.9199283123016357,1.9133682250976562,-0.48633792996406555,-0.031575899571180344,117.76500828080839,False,False
11,6.776706695556641,-1.5167877674102783,-2.935943365097046,1.915307641029358,-0.4868448078632355,-0.03192334249615669,116.7692932905858,False,False
12,7.742301940917969,-1.7622265815734863,-2.9520955085754395,1.9162241220474243,-0.4870664179325104,-0.03213489055633545,115.77286613866144,False,False
13,8.708222389221191,-2.0077388286590576,-2.968334197998047,1.9166598320007324,-0.487151175737381,-0.03226696327328682,114.77610428648741,False,False
14,9.674318313598633,-2.2532718181610107,-2.9846277236938477,1.9168695211410522,-0.48717018961906433,-0.03235282003879547,113.77916632572995,False,False
15,10.64042854309082,-2.498804807662964,-3.0009605884552,1.9169739484786987,-0.48715758323669434,-0.03241254761815071,112.78221386732376,False,False
