step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-0.8244750499725342,0.33290722966194153,-2.5689327716827393,0.04116053506731987,0.037744153290987015,0.08078621327877045,106.86392838685573,False,False
2,-0.5857332348823547,0.2737426459789276,-2.6691198348999023,0.8668090105056763,-0.2640812397003174,-0.18276730179786682,106.61688258900523,False,False
3,-0.007138701621443033,0.08599162846803665,-2.7242257595062256,1.3761247396469116,-0.46145176887512207,-0.060674555599689484,106.00770607947317,False,False
4,0.7590569257736206,-0.17538829147815704,-2.745774984359741,1.6335419416427612,-0.5638560056686401,-0.03341025114059448,105.197908217475,False,False
5,1.6173183917999268,-0.4736795127391815,-2.761835813522339,1.757008671760559,-0.613786518573761,-0.03183538839221001,104.28915679846658,False,False
6,2.519435405731201,-0.7898048758506775,-2.7784905433654785,1.815508484840393,-0.6377310156822205,-0.03430400788784027,103.33311680345125,False,False
7,3.44229793548584,-1.1144592761993408,-2.7963874340057373,1.8431382179260254,-0.6491541862487793,-0.036533039063215256,102.35465600775005,False,False
8,4.374950885772705,-1.4431780576705933,-2.815214157104492,1.856175422668457,-0.6545868515968323,-0.038014765828847885,101.36559379862035,False,False
9,5.312225341796875,-1.773825764656067,-2.83463191986084,1.8623262643814087,-0.6571599245071411,-0.038924649357795715,100.37152057711675,False,False
10,6.25167989730835,-2.10538387298584,-2.85440731048584,1.865231990814209,-0.6583685278892517,-0.03947089612483978,99.37508168655589,False,False
11,7.192166805267334,-2.4373669624328613,-2.8743982315063477,1.866607427597046,-0.6589259505271912,-0.03980007395148277,98.37752362973366,False,False
12,8.133142471313477,-2.7695422172546387,-2.8945181369781494,1.867261528968811,-0.6591724753379822,-0.04000147432088852,97.37943815280941,False,False
13,9.074356079101562,-3.1018033027648926,-2.9147210121154785,1.8675763607025146,-0.6592706441879272,-0.04012967646121979,96.38109806088966,False,False
14,10.015632629394531,-3.434093952178955,-2.93497896194458,1.8677313327789307,-0.6592975854873657,-0.04021448269486427,95.38268767232114,False,False
15,10.957069396972656,-3.7663846015930176,-2.955275535583496,1.867810845375061,-0.6592914462089539,-0.04027557373046875,94.3841253567915,False,False
16,11.898506164550781,-4.09867525100708,-2.975583076477051,1.8678561449050903,-0.6592668294906616,-0.04032181203365326,93.38556286257885,False,False
17,12.839942932128906,-4.430965900421143,-2.9959280490875244,1.8678815364837646,-0.6592375040054321,-0.040360867977142334,92.38699961704674,False,False
18,13.781379699707031,-4.763227462768555,-3.016275644302368,1.8679015636444092,-0.6592002511024475,-0.040395356714725494,91.38844599988421,False,False
19,14.722816467285156,-5.095438003540039,-3.0366592407226562,1.8679215908050537,-0.6591616868972778,-0.0404275618493557,90.38990854298663,False,False
20,15.664253234863281,-5.427648544311523,-3.057046890258789,1.8679401874542236,-0.6591225862503052,-0.040458425879478455,89.39137105917261,False,False
21,16.605690002441406,-5.759859085083008,-3.077434539794922,1.8679527044296265,-0.6590831875801086,-0.04048846289515495,88.39283363849061,False,False
22,17.54712677001953,-6.092047691345215,-3.097860813140869,1.8679670095443726,-0.6590432524681091,-0.04051942378282547,87.39430269785825,False,False
23,18.488563537597656,-6.424178123474121,-3.118288516998291,1.8679814338684082,-0.6590009927749634,-0.04054923728108406,86.39579103283012,False,False
24,19.43000030517578,-6.756308555603027,-3.1387507915496826,1.867995023727417,-0.6589586734771729,-0.04058023542165756,85.3972786793949,False,False
25,20.371437072753906,-7.088438987731934,-3.1592185497283936,1.8680094480514526,-0.6589157581329346,-0.04061029106378555,84.39876627266312,False,False
26,21.31287384033203,-7.420525550842285,-3.1796863079071045,1.8680241107940674,-0.6588720083236694,-0.040641240775585175,83.40026844139572,False,False
27,21.910120010375977,-7.62559700012207,-3.19294810295105,1.6598165035247803,-0.13994698226451874,-0.05526602640748024,82.76866999627478,True,False
