step,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,dist_to_goal,has_collided,is_out_of_bounds
1,-4.5895575340182404e-08,-5.424022475608581e-08,-2.9481678009033203,0.0,0.0,-0.011063136160373688,76.15774876042921,False,False
2,0.14105002582073212,0.060464177280664444,-3.0180628299713135,0.6634232997894287,0.2857632637023926,-0.18365301191806793,76.00426976848473,False,False
3,0.634526789188385,0.27308884263038635,-3.0674426555633545,1.2404541969299316,0.5338879227638245,-0.03369839861989021,75.46696409177832,False,False
4,1.3448762893676758,0.5782052278518677,-3.0707523822784424,1.5431138277053833,0.661648154258728,0.008373850956559181,74.69386203187133,False,False
5,2.164139986038208,0.9289928674697876,-3.0647244453430176,1.6899677515029907,0.722778856754303,0.013090001419186592,73.80265272188574,False,False
6,3.0356926918029785,1.3014508485794067,-3.058640956878662,1.7598865032196045,0.7516062259674072,0.010890813544392586,72.85484620411312,False,False
7,3.9320735931396484,1.6841111183166504,-3.053816795349121,1.7930089235305786,0.765163004398346,0.008466892875730991,71.88020144038006,False,False
8,4.840206146240234,2.0715689659118652,-3.050025224685669,1.8086700439453125,0.7715426683425903,0.006787768565118313,70.89286633797079,False,False
9,5.753891468048096,2.461287498474121,-3.0469062328338623,1.8160654306411743,0.7745566964149475,0.005739801097661257,69.89953753735227,False,False
10,6.670195579528809,2.8520781993865967,-3.0442004203796387,1.8195511102676392,0.7759926915168762,0.005101956892758608,68.90337974079729,False,False
11,7.587733268737793,3.2433834075927734,-3.0417463779449463,1.8211873769760132,0.7766909003257751,0.0047119599767029285,67.90588570048529,False,False
12,8.505843162536621,3.6349425315856934,-3.0394492149353027,1.8219494819641113,0.7770440578460693,0.004466809332370758,66.90776589233788,False,False
13,9.424222946166992,4.026634693145752,-3.0372519493103027,1.822298526763916,0.7772362232208252,0.004306183662265539,65.90934576178638,False,False
14,10.342748641967773,4.418402194976807,-3.0351219177246094,1.8224512338638306,0.7773536443710327,0.004193925764411688,64.91076196904878,False,False
15,11.261274337768555,4.810213565826416,-3.03303599357605,1.8225116729736328,0.7774366736412048,0.004108836874365807,63.91216100554756,False,False
16,12.179800033569336,5.202070713043213,-3.0309906005859375,1.8225270509719849,0.7775037884712219,0.004039468709379435,62.91354211532094,False,False
17,13.098325729370117,5.5939621925354,-3.0289840698242188,1.8225270509719849,0.7775628566741943,0.0039788587018847466,61.91490980641543,False,False
18,14.016851425170898,5.985853672027588,-3.027013063430786,1.822508454322815,0.7776204347610474,0.003922614734619856,60.916277610489765,False,False
19,14.940844535827637,6.38015079498291,-3.025038719177246,1.8224883079528809,0.7776778340339661,0.003869300941005349,59.91167251740771,False,False
20,15.859370231628418,6.772122383117676,-3.023113489151001,1.8224682807922363,0.7777349948883057,0.0038159447722136974,58.91300895841365,False,False
21,16.778032302856445,7.164106845855713,-3.0212242603302,1.8224482536315918,0.7777922749519348,0.0037630454171448946,57.91421511315259,False,False
22,17.696575164794922,7.556158542633057,-3.0193417072296143,1.822422981262207,0.7778505086898804,0.0037105034571141005,56.91550441625734,False,False
23,18.614940643310547,7.9482102394104,-3.0174965858459473,1.822397232055664,0.7779104709625244,0.0036562271416187286,55.91695684554247,False,False
24,19.533306121826172,8.340262413024902,-3.015687942504883,1.8223704099655151,0.7779707312583923,0.003602186217904091,54.918409203485396,False,False
25,20.451671600341797,8.732341766357422,-3.013885498046875,1.822343349456787,0.7780325412750244,0.003547593718394637,53.91985095259868,False,False
26,21.370037078857422,9.124553680419922,-3.0121209621429443,1.8223161697387695,0.7780956625938416,0.0034910268150269985,52.921240534128586,False,False
27,22.288402557373047,9.516765594482422,-3.0103940963745117,1.8222891092300415,0.7781585454940796,0.003434040118008852,51.92263023264427,False,False
28,23.206768035888672,9.908977508544922,-3.008699893951416,1.8222609758377075,0.7782219052314758,0.003376199398189783,50.92402005034008,False,False
